date_utc,exchange,txid,source,event_type,base_ccy,quote_ccy,side,qty_base,qty_quote,price_quote_per_base,fee,fee_ccy,eur_amount,eur_fee,notes,date,quote_ccy_raw,fee_ccy_raw,quote_ccy_rate,fee_ccy_rate,eur_per_quote,eur_per_fee,base_ccy_raw,base_ccy_rate,eur_per_base
2024-12-01 19:40:00+00:00,binance,2b4ca4db3b6a1c15,trades,trade,XRP,USDT,sell,-588.0,1212.6324,2.0623,1.2126324,USDT,1148.1086920089444,1.1481086920089443,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4538068535ae91e2,trades,trade,XRP,USDT,sell,-3730.0,7692.379,2.0623,7.692379,USDT,7283.070444206399,7.283070444206399,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,0e080559102cef3c,trades,trade,XRP,USDT,sell,-99.0,204.3261,2.0639,0.2043261,USDT,193.4539860672441,0.19345398606724412,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,39b80b4c814d172a,trades,trade,XRP,USDT,sell,-349.0,720.1614999999999,2.0635,0.7201615,USDT,681.8419809665314,0.6818419809665315,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,1a14a660718a9528,trades,trade,XRP,USDT,sell,-194.0,400.2026,2.0629,0.4002026,USDT,378.9079721311906,0.37890797213119065,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,30e2de6981fa0ae4,trades,trade,XRP,USDT,sell,-1979.0,4081.2917,2.0623,4.0812917,USDT,3864.127723615138,3.8641277236151383,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,95ddd59170698ef3,trades,trade,XRP,USDT,sell,-194.0,400.3966,2.0639,0.4003966,USDT,379.0916494651046,0.3790916494651046,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c13e1a531013cebc,trades,trade,XRP,USDT,sell,-1997.0,4121.6083,2.0639,4.1216083,USDT,3902.2990926897623,3.9022990926897623,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,22ea64ad560e2dd9,trades,trade,XRP,USDT,sell,-36.0,74.2428,2.0623,0.0742428,USDT,70.29236889850681,0.0702923688985068,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,3813e51c4cf6670a,trades,trade,XRP,USDT,sell,-3423.0,7058.910599999999,2.0622,7.0589106,USDT,6683.308656418938,6.683308656418939,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,68466452a31979b7,trades,trade,XRP,USDT,sell,-4.0,8.248,2.062,0.008248,USDT,7.809127062488,0.007809127062488,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,a1e33b1a117575ee,trades,trade,XRP,USDT,sell,-4845.0,9991.358999999999,2.0622,9.991359,USDT,9459.722594317778,9.459722594317778,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,96221e7e0bb7f997,trades,trade,XRP,USDT,sell,-460.0,948.3359999999999,2.0616,0.948336,USDT,897.8754027560159,0.897875402756016,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,99bf50acb00f06c0,trades,trade,XRP,USDT,sell,-3.0,6.1914,2.0638,0.0061914,USDT,5.8619579649234,0.0058619579649234,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,dddbb3a0fa2da60b,trades,trade,XRP,USDT,sell,-461.0,950.5359000000001,2.0619,0.9505359,USDT,899.9582469151779,0.8999582469151779,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,0c982ebe5bf33d83,trades,trade,XRP,USDT,sell,-1503.0,3100.6890000000003,2.063,3.100689,USDT,2935.7025196725094,2.935702519672509,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ca4e1be435a4487a,trades,trade,XRP,USDT,sell,-3063.0,6316.2123,2.0621,6.3162123,USDT,5980.129049993887,5.980129049993886,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,00eda060c5372cf9,trades,trade,XRP,USDT,sell,-891.0,1838.8458,2.0638,1.8388458,USDT,1741.0015155822498,1.7410015155822498,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c9ed4be3c8b529ce,trades,trade,XRP,USDT,sell,-931.0,1921.2116,2.0636,1.9212116,USDT,1818.9846627456197,1.8189846627456197,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b6b62ef59ca6e0ad,trades,trade,XRP,USDT,sell,-5820.0,12006.660000000002,2.063,12.00666,USDT,11367.790195937461,11.36779019593746,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ff97280ce323541d,trades,trade,XRP,USDT,sell,-872.0,1797.6280000000002,2.0615,1.797628,USDT,1701.9768990162681,1.701976899016268,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b443a1c30a1286f7,trades,trade,XRP,USDT,sell,-793.0,1634.8488,2.0616,1.6348488,USDT,1547.8591182293928,1.5478591182293928,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,d7af20854062df40,trades,trade,XRP,USDT,sell,-1009.0,2080.1544,2.0616,2.0801544,USDT,1969.4701769148264,1.9694701769148264,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,de4e353621442963,trades,trade,XRP,USDT,sell,-2916.0,6014.5416000000005,2.0626,6.0145416,USDT,5694.51013300435,5.69451013300435,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,46109f085619a5e2,trades,trade,XRP,USDT,sell,-617.0,1272.6242000000002,2.0626,1.2726242,USDT,1204.9083511878205,1.2049083511878202,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b839058fd9d8665a,trades,trade,XRP,USDT,sell,-1009.0,2080.3561999999997,2.0618,2.0803562,USDT,1969.661239213712,1.9696612392137125,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,885a1c5f83df9069,trades,trade,XRP,USDT,sell,-4.0,8.2512,2.0628,0.0082512,USDT,7.812156791707201,0.0078121567917072005,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,9959e104822f1875,trades,trade,XRP,USDT,sell,-1403.0,2895.6517,2.0639,2.8956517,USDT,2741.575176286298,2.741575176286298,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,8c994ac5e2d145ba,trades,trade,XRP,USDT,sell,-23.0,47.435199999999995,2.0624,0.0474352,USDT,44.91119108081119,0.0449111910808112,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c07b804bfa0fb2bc,trades,trade,XRP,USDT,sell,-194.0,400.2802,2.0633,0.4002802,USDT,378.9814430647562,0.3789814430647562,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,2135020ad2b08caf,trades,trade,XRP,USDT,sell,-253.0,522.1414,2.0638,0.5221414,USDT,494.3584550418734,0.49435845504187337,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c4155231f5e3a37b,trades,trade,XRP,USDT,sell,-15.0,30.957,2.0638,0.030957,USDT,29.309789824617003,0.029309789824617,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,d0a741bc66149e0f,trades,trade,XRP,USDT,sell,-602.0,1241.8056000000001,2.0628,1.2418056,USDT,1175.7295971519338,1.1757295971519335,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,e11b13f928479082,trades,trade,XRP,USDT,sell,-931.0,1921.3978,2.0638,1.9213978,USDT,1819.1609551145618,1.8191609551145618,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,1ab95941b48015c5,trades,trade,XRP,USDT,sell,-767.0,1581.6307,2.0621,1.5816307,USDT,1497.4727330542967,1.4974727330542967,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,8a50c36b4a0a7fa5,trades,trade,XRP,USDT,sell,-4.0,8.2528,2.0632,0.0082528,USDT,7.8136716563168,0.007813671656316799,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,f322a46ec1b6f1b6,trades,trade,XRP,USDT,sell,-1051.0,2167.4773,2.0623,2.1674773,USDT,2052.1466586758515,2.052146658675851,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4257dbf277cadd13,trades,trade,XRP,USDT,sell,-1935.0,3992.0985,2.0631,3.9920985,USDT,3779.6804598045287,3.7796804598045286,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,a17fc68cce9fbf41,trades,trade,XRP,USDT,sell,-1935.0,3993.6465,2.0639,3.9936465,USDT,3781.1460913143164,3.7811460913143167,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,28c9f7e9d3f069cb,trades,trade,XRP,USDT,sell,-684.0,1410.3396,2.0619,1.4103396,USDT,1335.2959672233876,1.3352959672233875,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b21684a027323e30,trades,trade,XRP,USDT,sell,-121.0,249.62300000000002,2.063,0.249623,USDT,236.340655276363,0.23634065527636303,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,91fd8b67ca4540be,trades,trade,XRP,USDT,sell,-2005.0,4137.919,2.0638,4.137919,USDT,3917.741906557139,3.917741906557139,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,1e8ef641b002657c,trades,trade,XRP,USDT,sell,-1935.0,3990.9375,2.0625,3.9909375,USDT,3778.5812361721873,3.7785812361721876,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,865b320c7302de06,trades,trade,XRP,USDT,sell,-121.0,249.5625,2.0625,0.2495625,USDT,236.2833744583125,0.2362833744583125,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,0891f7d13b36ffa5,trades,trade,XRP,USDT,sell,-872.0,1798.3256000000001,2.0623,1.7983256,USDT,1702.6373799860537,1.7026373799860537,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,bf33231a20d5d9da,trades,trade,XRP,USDT,sell,-877.0,1808.9879,2.0627,1.8089879,USDT,1712.73234306539,1.71273234306539,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,6e1e5b906b70275c,trades,trade,XRP,USDT,sell,-3200.0,6596.8,2.0615,6.5968,USDT,6245.7867853808,6.2457867853808,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,8fbb1d73c56f64c4,trades,trade,XRP,USDT,sell,-931.0,1919.9081999999999,2.0622,1.9199082,USDT,1817.750616163024,1.8177506161630244,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,38e2a706f6388b50,trades,trade,XRP,USDT,sell,-2909.0,5998.357999999999,2.062,5.998358,USDT,5679.187656194397,5.679187656194398,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,412dbef328048060,trades,trade,XRP,USDT,sell,-4.0,8.2536,2.0634,0.0082536,USDT,7.8144290886216,0.007814429088621599,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4c953149a38d0cc3,trades,trade,XRP,USDT,sell,-4800.0,9895.2,2.0615,9.8952,USDT,9368.680178071201,9.368680178071202,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,f0663410342b8372,trades,trade,XRP,USDT,sell,-985.0,2030.7745,2.0617,2.0307745,USDT,1922.7177625800846,1.9227177625800846,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,db60434f15a3b141,trades,trade,XRP,USDT,sell,-562.0,1159.4622,2.0631,1.1594622,USDT,1097.7676580930981,1.0977676580930984,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,58f5df8449b488b6,trades,trade,XRP,USDT,sell,-194.0,400.1638,2.0627,0.4001638,USDT,378.8712366644078,0.3788712366644078,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,5ab00320e7859876,trades,trade,XRP,USDT,sell,-931.0,1920.8392000000001,2.0632,1.9208392,USDT,1818.6320780077353,1.8186320780077354,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,aab04929c5da8404,trades,trade,XRP,USDT,sell,-5820.0,12003.168,2.0624,12.003168,USDT,11364.484003927008,11.364484003927009,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,eb534bc3f347ee01,trades,trade,XRP,USDT,sell,-1889.0,3898.7070999999996,2.0639,3.8987071,USDT,3691.258380616405,3.6912583806164054,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ee71a58d039ed530,trades,trade,XRP,USDT,sell,-5820.0,12000.258,2.0619,12.000258,USDT,11361.728843918298,11.361728843918298,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,195cd8cb6cbd69f9,trades,trade,XRP,USDT,sell,-2441.0,5036.0271,2.0631,5.0360271,USDT,4768.062016735325,4.768062016735326,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c9e9695a2b696e2c,trades,trade,XRP,USDT,sell,-1207.0,2489.4375,2.0625,2.4894375,USDT,2356.9754791006876,2.356975479100688,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,549c32b67ec08649,trades,trade,XRP,USDT,sell,-3367.0,6946.121000000001,2.063,6.946121,USDT,6576.520548062102,6.576520548062101,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,e4969ca5fb8de755,trades,trade,XRP,USDT,sell,-4.0,8.2488,2.0622,0.0082488,USDT,7.809884494792799,0.007809884494792801,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,a769c8d5bf78f3de,trades,trade,XRP,USDT,sell,-4.0,8.2472,2.0618,0.0082472,USDT,7.8083696301832,0.0078083696301832,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,fa03fd1094027ac0,trades,trade,XRP,USDT,sell,-3367.0,6943.4274,2.0622,6.9434274,USDT,6573.970273491839,6.57397027349184,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,5976b395ca7b47a1,trades,trade,XRP,USDT,sell,-483.0,996.1875,2.0625,0.9961875,USDT,943.1807426724375,0.9431807426724376,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,7f626405887e86f7,trades,trade,XRP,USDT,sell,-194.0,400.2414,2.0631,0.4002414,USDT,378.9447075979734,0.37894470759797344,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,882f9a7556ffba69,trades,trade,XRP,USDT,sell,-3367.0,6942.080599999999,2.0618,6.9420806,USDT,6572.695136206708,6.5726951362067085,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,87ad490b00fe7ca7,trades,trade,XRP,USDT,sell,-931.0,1919.7219999999998,2.062,1.919722,USDT,1817.5743237940817,1.817574323794082,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,a8aa077cdfc80889,trades,trade,XRP,USDT,sell,-2909.0,5997.194399999999,2.0616,5.9971944,USDT,5678.0859709070655,5.678085970907066,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c9da8a80e3d8aab4,trades,trade,XRP,USDT,sell,-931.0,1921.0254000000002,2.0634,1.9210254,USDT,1818.8083703766777,1.8188083703766775,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,717c8072af00cefb,trades,trade,XRP,USDT,sell,-121.0,249.6109,2.0629,0.2496109,USDT,236.3291991127529,0.2363291991127529,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,238ea1af44fde7ac,trades,trade,XRP,USDT,sell,-207.0,427.1031,2.0633,0.4271031,USDT,404.3771067752811,0.4043771067752811,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,7cadf6b07014a523,trades,trade,XRP,USDT,sell,-877.0,1809.0756000000001,2.0628,1.8090756,USDT,1712.8153765818038,1.7128153765818035,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,d8b1f5057157bf21,trades,trade,XRP,USDT,sell,-749.0,1545.7862,2.0638,1.5457862,USDT,1463.5355052425423,1.4635355052425423,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,1b85c90080b88cc4,trades,trade,XRP,USDT,sell,-639.0,1318.3848,2.0632,1.3183848,USDT,1248.234047096609,1.248234047096609,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,fff64c0efeda2dbb,trades,trade,XRP,USDT,sell,-4848.0,9999.9696,2.0627,9.9999696,USDT,9467.875027572418,9.467875027572418,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,6500d97e254ed759,trades,trade,XRP,USDT,sell,-9.0,18.5616,2.0624,0.0185616,USDT,17.5739443359696,0.0175739443359696,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,1a4ff411c79b765f,trades,trade,XRP,USDT,sell,-194.0,400.3578,2.0637,0.4003578,USDT,379.0549139983218,0.3790549139983218,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,adc1c9b50f7f6221,trades,trade,XRP,USDT,sell,-71.0,146.4659,2.0629,0.1464659,USDT,138.67250526450792,0.13867250526450792,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,54dfb7d18278cded,trades,trade,XRP,USDT,sell,-1935.0,3989.3895,2.0617,3.9893895,USDT,3777.1156046623996,3.7771156046623995,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c5a2f1cd34874e8a,trades,trade,XRP,USDT,sell,-921.0,1900.2072,2.0632,1.9002072,USDT,1799.0978988669433,1.7990978988669433,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,e4969ca5fb8de755,trades,trade,XRP,USDT,sell,-4.0,8.2488,2.0622,0.0082488,USDT,7.809884494792799,0.007809884494792801,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,c6c6525212d8f891,trades,trade,XRP,USDT,sell,-757.0,1561.2368,2.0624,1.5612368,USDT,1478.1639847032206,1.4781639847032209,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,58c5961b19dc0704,trades,trade,XRP,USDT,sell,-1503.0,3099.1859999999997,2.062,3.099186,USDT,2934.279493729866,2.934279493729866,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4f1a6ac620ee6213,trades,trade,XRP,USDT,sell,-194.0,400.31899999999996,2.0635,0.400319,USDT,379.018178531539,0.37901817853153896,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b39bf8f9febc60cf,trades,trade,XRP,USDT,sell,-1842.0,3801.7038,2.0639,3.8017038,USDT,3599.416589251148,3.5994165892511476,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,5a95e73fbfde3748,trades,trade,XRP,USDT,sell,-1458.0,3006.8334,2.0623,3.0068334,USDT,2846.8409403895253,2.8468409403895256,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,a7254d28f6a468f4,trades,trade,XRP,USDT,sell,-3733.0,7696.6993999999995,2.0618,7.6966994,USDT,7287.160957368471,7.287160957368472,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,9cedffc6644ee91b,trades,trade,XRP,USDT,sell,-741.0,1528.0161,2.0621,1.5280161,USDT,1446.7109454931342,1.4467109454931342,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ce0b3cbf45b4a176,trades,trade,XRP,USDT,sell,-485.0,999.8275000000001,2.0615,0.9998275,USDT,946.6270596592776,0.9466270596592775,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,aaf292c1c35e378e,trades,trade,XRP,USDT,sell,-931.0,1920.4668000000001,2.0628,1.9204668,USDT,1818.279493269851,1.818279493269851,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,42b3ef7f5b3b5a51,trades,trade,XRP,USDT,sell,-935.0,1929.2790000000002,2.0634,1.929279,USDT,1826.6227994652993,1.826622799465299,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,3191ae1d275bd0aa,trades,trade,XRP,USDT,sell,-419.0,863.8523,2.0617,0.8638523,USDT,817.8870482447263,0.8178870482447264,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,0d84052f87426a77,trades,trade,XRP,USDT,sell,-4.0,8.252,2.063,0.008252,USDT,7.812914224012001,0.007812914224012,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b895c4cdc26f57a4,trades,trade,XRP,USDT,sell,-1904.0,3929.2848,2.0637,3.9292848,USDT,3720.2090528495087,3.720209052849509,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,0901f0351c7a1208,trades,trade,XRP,USDT,sell,-12.0,24.756,2.063,0.024756,USDT,23.438742672036,0.023438742672036002,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ed4dc98969f6b5a0,trades,trade,XRP,USDT,sell,-8152.0,16810.2392,2.0621,16.8102392,USDT,15915.772776869135,15.915772776869137,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4b5b12a6417316c3,trades,trade,XRP,USDT,sell,-145.0,299.01899999999995,2.0622,0.299019,USDT,283.108312936239,0.283108312936239,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,6d235cbeaccde8a7,trades,trade,XRP,USDT,sell,-145.0,298.9755,2.0619,0.2989755,USDT,283.0671275546655,0.2830671275546655,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,ac034d83f49a9889,trades,trade,XRP,USDT,sell,-4.0,8.2464,2.0616,0.0082464,USDT,7.8076121978784,0.0078076121978784,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,4710f06ff18173fc,trades,trade,XRP,USDT,sell,-4640.0,9565.36,2.0615,9.56536,USDT,9056.390838802161,9.05639083880216,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,96ade4081011e942,trades,trade,XRP,USDT,sell,-4.0,8.2504,2.0626,0.0082504,USDT,7.811399359402401,0.0078113993594023995,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,b98813c765c8c200,trades,trade,XRP,USDT,sell,-23.0,47.4628,2.0636,0.0474628,USDT,44.937322495326804,0.0449373224953268,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,98498c096f012e81,trades,trade,XRP,USDT,sell,-427.0,881.2852999999999,2.0639,0.8812853,USDT,834.3924449566993,0.8343924449566994,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
2024-12-01 19:40:00+00:00,binance,3827f5c0deb6fd09,trades,trade,XRP,USDT,sell,-931.0,1920.6530000000002,2.063,1.920653,USDT,1818.4557856387933,1.818455785638793,,2024-12-01,USDT,USDT,USDT,USDT,0.946790381,0.946790381,,,
